Symbol_Period,Initial_Open,Close,High,Low,Prev_Close,Volume,Label,Start_Date,End_Date
HINDALCO_2611-2700,224.7,219.5,267.8,200.0,222.7,979798287.0,Symmetrical Triangle,2018-03-09,2018-07-17
NTPC_3511-3600,149.8,123.55,160.8,123.0,149.85,1181783494.0,Symmetrical Triangle,2018-12-31,2019-05-13
SBIN_4411-4500,270.75,318.1,351.3,241.15,274.2,1942027973.0,Symmetrical Triangle,2017-09-15,2018-01-23
INFY_1621-1710,1046.8,1184.9,1221.05,1033.05,1041.35,440307456.0,Symmetrical Triangle,2018-01-10,2018-05-23
LT_2971-3060,1462.8,1447.95,1615.0,1401.0,1460.6,139419852.0,Symmetrical Triangle,2016-06-06,2016-10-17
INFY_1891-1980,750.1,730.55,773.0,697.45,750.45,723888893.0,Symmetrical Triangle,2019-02-13,2019-06-27
TITAN_4591-4680,902.1,800.1,945.0,732.3,899.45,288127546.0,Symmetrical Triangle,2018-06-07,2018-10-17
BAJFINANCE_1441-1530,8809.9,907.25,11770.0,762.3,8800.7,81072812.0,Symmetrical Triangle,2016-07-19,2016-11-29
MARUTI_3781-3870,8587.0,6511.05,8659.7,6317.7,8626.7,79397615.0,Symmetrical Triangle,2018-09-17,2019-01-28
AXISBANK_2791-2880,610.9,765.6,787.65,580.5,612.65,930439156.0,Symmetrical Triangle,2018-11-21,2019-04-01
INFY_1801-1890,728.5,750.45,772.25,599.85,728.5,750943104.0,Symmetrical Triangle,2018-10-04,2019-02-12
EICHERMOT_4591-4680,29560.0,22092.2,30265.0,20001.15,29448.6,6603676.0,Symmetrical Triangle,2018-06-14,2018-10-25
EICHERMOT_4501-4590,26984.0,29448.6,32236.7,26500.0,26923.6,3788502.0,Symmetrical Triangle,2018-02-01,2018-06-13
ULTRACEMCO_3331-3420,4554.5,3744.9,4557.75,3631.75,4544.25,21816315.0,Symmetrical Triangle,2018-01-18,2018-05-31
ONGC_4141-4230,232.3,192.95,314.6,192.5,231.4,505235481.0,Symmetrical Triangle,2016-08-12,2016-12-23
